,Issue Key,Type,Priority,Affects Version/s,Component/s,Labels,Status,Resolution,Fix Version/s,Assignee,Reporter,Votes,Watchers,Created,Updated,Description,Comments
0,CAMEL-5557,New Feature,Major,None,None,"
None
",Resolved,Fixed,2.11.0,Claus Ibsen,stephen samuel,0,3,2012-09-02 11:46:24+00:00,2012-11-11 16:42:05+00:00,"Contribution of Camel-ZeroMQ component.


I've taken the liberty of adding documentation here:
https://cwiki.apache.org/confluence/display/CAMEL/ZeroMQ


90% test coverage.","davsclaus:1346558173:2012-09-02T11:56:13.312+0000:1346558173:2012-09-02T11:56:13.312+0000:ZeroMQ is LGPL license and cannot be accepted at ASF.

However it can be accepted at Camel Extra
https://code.google.com/a/apache-extras.org/p/camel-extra/?redir=1
samspade79:1346558321:2012-09-02T11:58:41.888+0000:1346558321:2012-09-02T11:58:41.888+0000:It's not using ZeroMQ's JZMQ driver, it's using the Akka ZeroMQ driver which is apache 2 licensed.
http://doc.akka.io/docs/akka/snapshot/project/licenses.html
The actual component has no dependencies on any part of the Zeromq project. 
davsclaus:1346558331:2012-09-02T11:58:51.225+0000:1346558331:2012-09-02T11:58:51.225+0000:You would need to rework the patch to be applicable to the camel-extra project.

See this guide about new components, step 2 is about the licensing
http://camel.apache.org/add-new-component-guide.html
samspade79:1346558393:2012-09-02T11:59:53.198+0000:1346558393:2012-09-02T11:59:53.198+0000:I've also mentioned that in the documenation, because the akka driver is a little slower, that users can easily switch to the zeromq driver (in fact I could write that and put that bit in the camel-extra project?)
samspade79:1346714689:2012-09-04T07:24:49.429+0000:1346714689:2012-09-04T07:24:49.429+0000:I was wondering if you had thought about my comments that the zeromq component does not depend on zeromq gpl or lgpl code. Do you think it might be ok to use ?
davsclaus:1346715857:2012-09-04T07:44:17.983+0000:1346715857:2012-09-04T07:44:17.983+0000:And you are sue the akka driver do not use any other 3rd party JARs? All the JARs that are pulled in must be ASF licesing compliant
samspade79:1346720583:2012-09-04T09:03:03.291+0000:1346720583:2012-09-04T09:03:03.291+0000:Akka uses the scala binding for zeromq, which is apache licensed. You can see that in the pom here on maven central:
http://search.maven.org/#artifactdetails%7Corg.zeromq%7Czeromq-scala-binding_2.9.1%7C0.0.6%7Cjar

It is the Java binding for zeromq (JZMQ) that is LGPL licensed which Akka doesn't use. This is the key point from the Akka documentation ""The ZeroMQ module for Akka is written against an API introduced in JZMQ, which uses JNI to interact with the native ZeroMQ library. Instead of using JZMQ, the module uses ZeroMQ binding for Scala that uses the native ZeroMQ library through JNA. In other words, the only native library that this module requires is the native ZeroMQ library."" http://doc.akka.io/docs/akka/snapshot/scala/zeromq.html

The native library they refer to is the libzmq that is built when you compile zeromq from source (there is no binary distribution for linux). http://www.zeromq.org/intro:get-the-software
davsclaus:1346970039:2012-09-07T06:20:39.995+0000:1346970039:2012-09-07T06:20:39.995+0000:Well if its okay for Akka then its most likely okay for ASF. That said though I would like a few more from the Camel team to take a look as well.
samspade79:1348204414:2012-09-21T13:13:34.863+0000:1348204414:2012-09-21T13:13:34.863+0000:In the meantime is there anything else I can add / improve for this patch ?
davsclaus:1348553497:2012-09-25T14:11:37.873+0000:1348553497:2012-09-25T14:11:37.873+0000:Posted on @dev to get feedback on this contribution
http://camel.465427.n5.nabble.com/ZeroMQ-contribution-Any-thoughts-on-licensing-hack-tp5719948.html
jwcarman:1348553683:2012-09-25T14:14:43.856+0000:1348553683:2012-09-25T14:14:43.856+0000:What's wrong with just leaving this in ""extras"" for now while the licensing issues are investigated?  
samspade79:1348553702:2012-09-25T14:15:02.354+0000:1348553702:2012-09-25T14:15:02.354+0000:I put a reply on. I think using term hack makes it sound like its bad :)
davsclaus:1348789501:2012-09-28T07:45:01.683+0000:1348789501:2012-09-28T07:45:01.683+0000:Lets host this at Camel Extra as discussed on the dev forum
davsclaus:1349574211:2012-10-07T09:43:31.290+0000:1349574211:2012-10-07T09:43:31.290+0000:Stephen would it be possible to attach a .zip/tar with the component. As we need to move it to camel-extra. So it may be easier to add if its not a patch.

An alternative would be for you to migrate the code to camel-extra and attach a new patch.
Mind that the code at Camel extra will be a different license; if you are okay with that.
samspade79:1349595739:2012-10-07T15:42:19.697+0000:1349595739:2012-10-07T15:42:19.697+0000:Ok I've added the src and pom as a tar. Is that acceptable?
davsclaus:1352623316:2012-11-11T16:41:56.942+0000:1352623316:2012-11-11T16:41:56.942+0000:The component is now in the camel extra source code, and will be part of next release.

To have it work with OSGi that's another case whether that is possible. But that's a task on the Camel Extra side, to work on OSGi supports of the components in this project."
0,CAMEL-5556,Bug,Major,2.8.6,"2.9.4, 2.10.2, 2.11.0","
None
",Resolved,Fixed,"2.9.4, 2.10.2, 2.11.0",Willem Jiang,Krishna,0,2,2012-09-01 23:14:08+00:00,2012-09-10 14:27:31+00:00,"The Hazelcast idempotent repository does not add and confirm messages in a thread safe manner.


Patch attached to handle that.","krishy:1346512521:2012-09-01T23:15:21.543+0000:1346512521:2012-09-01T23:15:21.543+0000:Use putifAbsent for add and slightly safe semantics for confirm.
njiang:1347258451:2012-09-10T14:27:31.732+0000:1347258451:2012-09-10T14:27:31.732+0000:Applied patch into trunk and camel-2.9.x and camel-2.10.x branches with thanks to Krishna."
0,CAMEL-5555,Bug,Major,2.10.0,"2.9.4, 2.10.2, 2.11.0","
None
",Resolved,Fixed,"2.9.4, 2.10.2, 2.11.0",Willem Jiang,Ashwin Pejavar,0,2,2012-08-31 18:47:01+00:00,2012-09-10 14:57:12+00:00,"If a route is suspended using the ScheduledRoutePolicy and its subclasses (CronScheduledRoutePolicy), it cannot be resumed or started.


Looking at the code in ScheduledRoutePolicy.onJobExecute(), on start/resume actions, the route status is first checked and must be stopped or suspended before any actions is taken.


Suspension of a route, only suspends the consumer and not the route, and hence the start/resume after a suspend does nothing.


One solution could be to also check the status of the consumer on start/resume. This would require adding a isSuspended() to serviceHelper and should be relatively straightforward.","njiang:1347260232:2012-09-10T14:57:12.016+0000:1347260232:2012-09-10T14:57:12.016+0000:Applied the patch into trunk, camel-2.9.x and camel-2.10.x branches."
0,CAMEL-5554,Improvement,Major,None,2.11.0,"
None
",Resolved,Fixed,2.11.0,James Strachan,James Strachan,0,1,2012-08-31 09:41:09+00:00,2012-09-05 18:19:31+00:00,"I can see folks wanting to also use CDI with the XML DSL for Camel route definitions (e.g. so they can use round tripping visual editors rather than using the Java DSL, but use CDI for all dependency injection to minimise XML use for configuration).


Maybe we could have some simple way to import routes into a CDI @Produces method using some helper class; so the routes can then be injected via CDI into a CamelContext?



public class MyConfiguration {
  // loads some routes for injection into the CamelContext
  @Produces
  List<RouteDefinitions>  loadRoutes() {
     return XmlRouteLoader.loadFromClassPath(""com/acme/something/blah.xml"");
  }
}




or maybe we should allow routes to be injected so that they could be used to create a CamelContext...



public class MyConfiguration {
  @Inject @RouteXml(classpath=""com/acme/something/blah.xml"")
  List<RouteDefinitions> routes;

  @Produces
  CamelContext  createContext() {
     return new CdiCamelContext(routes);
  }
}","jstrachan:1346840288:2012-09-05T18:18:08.280+0000:1346840288:2012-09-05T18:18:08.280+0000:Added an initial implementation - e.g. see this test case
http://svn.apache.org/viewvc/camel/trunk/components/camel-cdi/src/test/java/org/apache/camel/cdi/XmlRoutesFromClassPathTest.java?revision=HEAD&view=markup

by using RoutesXml.loadRoutesFrom... (File / XML / ClassPath / URL) we can easily load a RoutesDefinition which via @Produces and @ContextName can be easily injected as routes into a CamelContext (with an optional contextName)"
0,CAMEL-5553,Improvement,Major,None,2.16.0,"
None
",Resolved,Fixed,2.16.0,Claus Ibsen,James Strachan,3,7,2012-08-31 09:34:15+00:00,2015-11-20 18:12:49+00:00,"we don't yet support the various camel annotation injections in CDI yet; we should support the same capabilities as we have in spring/guice


http://camel.apache.org/bean-integration.html
http://camel.apache.org/bean-injection.html


I guess a more CDI way to do endpoint injection might be to have an annotation for endpointURI specification. Then you'd either use 



public class MyBean { 
  // named reference injection
  @Inject @Named(""foo"") Endpoint bar;

  // URI based injection
  @Inject @Uri(""mock:whatnot"") MockEndpoint foo;
...
}




Rather than using the DI-agnostic @EndpointInject annotation - though I guess we could support it too (though having Inject twice looks a bit icky and not as DRY)...



public class MyBean { 
  // using current annotation...
  @Inject @EndpointInject(uri = ""mock:whatnot"") MockEndpoint bar;
...
}




For handling @Consume it would be nice to avoid having to use @Inject too as that seems a bit odd (since there's no injection going on).


For @Produce I guess we could support a straight @Inject of a ProcessorTemplate; allowing use of @Uri annotation to specify the default URI to send to","jstrachan:1346389579:2012-08-31T13:06:19.375+0000:1346389650:2012-08-31T13:07:30.889+0000:I've added a first spike to at least inject @Inject Endpoint instances which looks for @EndpointInject.

Even this simple example is hard to get working in CDI to support Spring/Guice style support (e.g. injecting either Endpoint or MockEndpoint) - I've not yet found the magic way to let one @Produces function provide both Endpoint and MockEndpoint kinds of endpoints.

e.g. so that both these styles can be used from the same plugin
http://svn.apache.org/viewvc/camel/trunk/components/camel-cdi/src/test/java/org/apache/camel/cdi/support/MockEndpointInjectedBean.java?revision=1379437&view=markup
http://svn.apache.org/viewvc/camel/trunk/components/camel-cdi/src/test/java/org/apache/camel/cdi/support/EndpointInjectedBean.java?revision=1379437&view=markup

e.g.

{code}
public class Foo {
  // the following can't be supported
  // as they use different types

  @Inject @EndpointInject(uri = ""mock:foo"")
  private Endpoint foo;

  @Inject @EndpointInject(uri = ""mock:bar"")
  private MockEndpoint bar;
...
}
{code}

since the @Produces method can produce either Endpoint or MockEndpoint but can't support both

jstrachan:1346392553:2012-08-31T13:55:53.187+0000:1346392553:2012-08-31T13:55:53.187+0000:I've added a @Mock qualifier so we can inject MockEndpoint now (it uses the name of the field as the endpoint name by default - or takes the uri from @EndpointInject if its specified). Would prefer to be able to use the above and not need @Mock if anyone can figure out a way to do it though :)

http://svn.apache.org/viewvc/camel/trunk/components/camel-cdi/src/test/java/org/apache/camel/cdi/support/MockEndpointInjectedBean.java?revision=HEAD&view=markup
cmoulliard:1346638807:2012-09-03T10:20:07.215+0000:1346638807:2012-09-03T10:20:07.215+0000:As @EndpointInject is a Camel annotation which is currently processed by the DefaultCamelBeanPostProcessor of Camel, CDI / BeanManager of the CDI container will not be able to resolve it. When a DefaultCamelContext is created, Camel will looks for an Injector which is provided by spring, Guice. If it fails to find it, then it will use the DefaultInjector which will use the DefaultCamelBeanPostProcessor where injectFields, injectMethods will allow Camel ro resolve the @Produce, @Consume, @EndpointInject camel annotations.
jstrachan:1346647401:2012-09-03T12:43:21.627+0000:1346647401:2012-09-03T12:43:21.627+0000:OK I've now added support for @Produce, @Consume, @EndpointInject as vanilla annotations (without requiring @Inject) using the CamelExtension
jstrachan:1346648197:2012-09-03T12:56:37.225+0000:1346648197:2012-09-03T12:56:37.225+0000:Note that injection via @EndpointInject or @Produce without @Inject currently does not work in OpenWebBeans due to https://issues.apache.org/jira/browse/OWB-700
jstrachan:1346654722:2012-09-03T14:45:22.898+0000:1346654786:2012-09-03T14:46:26.715+0000:You can now use a more CDI-like injection of Endpoints or ProducerTemplate via:
{code}
public class Foo {
    @Inject @Uri(""mock:foo"") Endpoint endpoint;

    @Inject @Uri(""seda:bar"") ProducerTemplate producer;
}
{code}

These are equivalent to the traditional annotations for Spring/Guice, but they play a little nicer with CDI tooling (e.g. in IDEs):
{code}
public class Foo {
    @EndpointInject(uri=""mock:foo"") Endpoint endpoint;

    @Produce(uri=""seda:bar"") ProducerTemplate producer;
}
{code}


jstrachan:1346658574:2012-09-03T15:49:34.732+0000:1346658732:2012-09-03T15:52:12.697+0000:I hit some issues when using @Inject with @EndpointInject / @Produce and with @Named so things are now much simpler.

Use either of these 2 combinations of annotations for Endpoint / ProducerTemplate injection:

* the traditional Camel injections (@EndpointInject, @Produce) 
* @Inject (from CDI) plus a qualifier:
** @Named (from CDI for the named 'ref' style from Camel)
** @Uri(""some:url"") 
** @Mock(""mock:optionaUriGoesHere"") for mock endpoint injection

So you can inject via @Inject via...

{code}
public class Foo {
  @Inject @Named(""someRef"") Endpoint a;
  @Inject @Uri(""seda:foo"") Endpoint b;
  @Inject @Mock MockEndpoint result; // mock:result
  @Inject @Mock(""mock:another"") MockEndpoint c; // mock:another

  @Inject @Uri(""seda:bar"") ProducerTemplate producer;
{code}




jstrachan:1346727793:2012-09-04T11:03:13.348+0000:1346727793:2012-09-04T11:03:13.348+0000:here's an [example camel route + configuration|http://svn.apache.org/viewvc/camel/trunk/examples/camel-example-cdi/src/main/java/org/apache/camel/example/cdi/MyRouteConfig.java?revision=1380504&view=markup] along with an [integration test case|http://svn.apache.org/viewvc/camel/trunk/examples/camel-example-cdi/src/test/java/org/apache/camel/example/cdi/IntegrationTest.java?revision=1380504&view=markup]
jstrachan:1346840610:2012-09-05T18:23:30.863+0000:1346840610:2012-09-05T18:23:30.863+0000:just needs documentation on the wiki and we can close this issue now
kawork:1357128635:2013-01-02T20:10:35.427+0000:1357128635:2013-01-02T20:10:35.427+0000:the ""integration test case"" link above is broken, could you update it?
davsclaus:1357343364:2013-01-05T07:49:24.048+0000:1357343364:2013-01-05T07:49:24.048+0000:Karim, you can find the tests by looking in: http://svn.apache.org/viewvc/camel/trunk/examples/camel-example-cdi/
davsclaus:1436409194:2015-07-09T10:33:14.992+0000:1436409194:2015-07-09T10:33:14.992+0000:This is possible today, and the cdi example and archetype shows this
dseidewitz:1436409400:2015-07-09T10:36:40.618+0000:1436409400:2015-07-09T10:36:40.618+0000:Ich bin am 10. Juli noch mal im Büro. Bitte wendet euch bei allen Themen an die neuen Modul-Owner:
LMSBATCH: Justin Heesemann
SBC: Gerhard Knarr
Validata: Christian Binder
OSRR: Benjamin Konrad & Stefan Rinderle

"
0,CAMEL-5552,Task,Major,None,None,"
None
",Resolved,Fixed,2.11.0,Willem Jiang,Willem Jiang,0,1,2012-08-30 01:58:01+00:00,2012-08-31 02:32:20+00:00,"Current camel-cmis cannot leverage the OSGi service to locate the SessionFactory, and it also uses lot of internal API which is not expose by the chemistry-client-osgi bundle.


We also need an OSGi unit test for it.","njiang:1346351540:2012-08-31T02:32:20.807+0000:1346351540:2012-08-31T02:32:20.807+0000:Now the camel-cmis should work by using cmis client osgi bundle.
We will add more test on OSGi integration test when we find a way to deploy the cmis server into karaf."
0,CAMEL-5551,Improvement,Major,None,"2.9.4, 2.10.2, 2.11.0","
None
",Resolved,Fixed,"2.9.4, 2.10.2, 2.11.0",Willem Jiang,Shaun Elliott,0,2,2012-08-29 18:12:49+00:00,2012-09-10 14:57:57+00:00,"Not all JBDC drivers support ""getObject"" on the resultset the same way. In particular, the jtds driver returns back a ""ClobImpl"" type Object when ""getObject"" is called on some text\varchar(MAX) columns.


The simple solution is to check the column type and if it is a Clob\Blob or other known String type, call ""getString"" instead.","njiang:1347260277:2012-09-10T14:57:57.199+0000:1347260277:2012-09-10T14:57:57.199+0000:Applied patch into trunk, camel 2.9.x and camel 2.10.x branch with thanks to Shaun."
0,CAMEL-5550,Improvement,Minor,None,2.11.0,"
None
",Resolved,Fixed,2.11.0,Willem Jiang,Claus Ibsen,0,4,2012-08-29 16:37:07+00:00,2012-09-10 13:58:04+00:00,"We recently added headerName to @XPath / @XQuery to support doing xpaths on headers. We should add that as well to the xpath/xquery languages so its exposed in the DSL, so people can use that.


For example in a content based router. Today there is some functions that return a header, but its a bit cumbersome to use. Maybe people have stored a xml in a header, and just want the xpath to evaluate on that.


The Java / Scala DSL is a bit heavier to add, as it would entail new methods in various builder classes to support that. And we got a bunch already for the namespaces, and return type etc. So be selective and only add a few for the header which makes the most sense. People can always create the expression/predicate using the xpath builder itself.","davsclaus:1346229470:2012-08-29T16:37:50.861+0000:1346229470:2012-08-29T16:37:50.861+0000:See nabble
http://camel.465427.n5.nabble.com/xpath-for-header-tp5718190.html
alanfoster:1346235150:2012-08-29T18:12:30.490+0000:1346235150:2012-08-29T18:12:30.490+0000:I will try to see what I can do with this one... I'm new to camel development so I may be slow, so if someone else is eager to add this functionality just say and I'll stop :)
alanfoster:1346319551:2012-08-30T17:39:11.672+0000:1346319551:2012-08-30T17:39:11.672+0000:I hope this patch is OK

I wasn't able to do anything with the Scala side of things because I've never used it before :(

Alan
njiang:1346372900:2012-08-31T08:28:20.711+0000:1346372900:2012-08-31T08:28:20.711+0000:Applied the patch with thanks to Alan, I also added some Spring Xpath unit tests.
bvahdat:1346374921:2012-08-31T09:02:01.677+0000:1346374921:2012-08-31T09:02:01.677+0000:Willem

The patch provided by Alan doesn't include any modification for XQueryBuilder.java, however your commit has changed this source as well causing the previous commit being reverted!

http://svn.apache.org/viewvc/camel/trunk/components/camel-saxon/src/main/java/org/apache/camel/component/xquery/XQueryBuilder.java?r1=1378534&r2=1379352&pathrev=1379352

njiang:1346612864:2012-09-03T03:07:44.457+0000:1346612864:2012-09-03T03:07:44.457+0000:@Babak,

I'm very Sorry about it.
I didn't update my eclipse workspace to pick up the grading change of saxon, so I revert the change you made before as my eclipse suggested and will reapply your change shortly today.
njiang:1347256684:2012-09-10T13:58:04.349+0000:1347256684:2012-09-10T13:58:04.349+0000:Applied patch into trunk with thanks to Alan.
As there are big gap between the Scala DSL and Java DSL. I think we should create another JIRA for it."
0,CAMEL-5549,New Feature,Major,None,None,"
None
",Resolved,Fixed,2.11.0,Claus Ibsen,Claus Ibsen,0,1,2012-08-29 16:04:24+00:00,2012-08-29 16:14:57+00:00,"See
https://code.google.com/a/apache-extras.org/p/camel-extra/issues/detail?id=2


It would be great with a component for vtd-xml library which is very efficient for xpath processing big files / payloads. 


The component is being hosted at Camel extra, eg camel-vtdxml is located at Camel Extra, due VTD-XML being GPL. 


We should though add integration in camel-core DSL for the vtdxml language so its easy to use out of the box, like we do for xquery and other languages that are not part in the core itself.","davsclaus:1346227859:2012-08-29T16:10:59.070+0000:1346227859:2012-08-29T16:10:59.070+0000:Docs added
https://cwiki.apache.org/confluence/display/CAMEL/VTD-XML"
0,CAMEL-5548,Bug,Major,2.10.0,Future,"
None
",Resolved,Later,Future,Claus Ibsen,Andrew Wheat,0,3,2012-08-29 09:51:04+00:00,2017-09-21 09:48:46+00:00,"Setup:
Three Zookeeper instances (Z1, Z2, Z3) in two datacenters; A and B. Z1 and Z2 are in data center A; Z3 is in data center B.


Four Application servers (A1-A4) split evenly between the two datacenters, using a camel route to determine if the a message should be sent (quartz -> zookeeperpolicy -> activemq)


The master node is A3 in data center B.


When the network fails between the two data centers, The ZK servers in data center A have quorum.
When something causes an election to occur in data center A, one of A1 or A2 is elected.


Given that no election has occurred in data center B, A3 is also marked as master.


=========
Proposed solution:
A change in the zookeeper structure should trigger a re-election among the application servers. Since A3 and A4 will be connected to a zookeeper that does not have quorum, neither A3 or A4 will be elected as master.","davsclaus:1451462873:2015-12-30T16:07:53.424+0000:1451462873:2015-12-30T16:07:53.424+0000:Anyone wanna help improve the zookeeper route policy to cater for this situation
davsclaus:1505958526:2017-09-21T09:48:46.584+0000:1505958526:2017-09-21T09:48:46.584+0000:There has been several improvements and changes to the zookeeper and the new zookeeper-master component. So give those a try and report back in a new ticket if any problems"
0,CAMEL-5547,Improvement,Minor,None,None,"
None
",Resolved,Fixed,2.9.3,Daniel Kulp,Alan Foster,0,4,2012-08-29 08:34:54+00:00,2012-08-29 16:07:17+00:00,"(I apologise if this is the wrong place for this ticket to be raised)


It would be nice to be able to easily report documentation problems on the wiki pages. It would be good to encourage users to report any problems they find with the documentation without needing to create an account, or a lot of hassle.


At the bottom of the page there is only an edit option, perhaps it could be added there :
""Privacy Policy - (edit page) (report error)""


For instance there is currently a problem with the example junit test case on 
http://camel.apache.org/load-balancer.html
""For further examples of this pattern look at this junit test case""
This link is a 404.


It would've been nice to easily report this so it could be looked into","njiang:1346202585:2012-08-29T09:09:45.065+0000:1346202585:2012-08-29T09:09:45.065+0000:@Alan
I just fixed the link, you can bring the bugs of wiki to user@camel.apache.org instead of logging a JIRA for it.
alanfoster:1346205770:2012-08-29T10:02:50.405+0000:1346205770:2012-08-29T10:02:50.405+0000:Thanks for fixing the example problem [~njiang]. However as that was not the main reason I raised this ticket I wonder if it's possible to have this ticket left open, as the added option of easily reporting wiki bugs hasn't actually been added?
davsclaus:1346208907:2012-08-29T10:55:07.169+0000:1346208907:2012-08-29T10:55:07.169+0000:Alan, reporting documentation issues is just like reporting any other issues. You can use the mailing lists or the JIRA tracker etc.

And as in a future time we hopefully migrate our docs from wiki to be in the source code, so we can do versioned documentation, as many other projects. Then doc fixes would be just like code fixes.

What we can do is to add more details to this page how to report doc issues
http://camel.apache.org/contributing.html

I don't see a point in trying to add a new dimension how to report doc issues that goes beyond what we have today. Also considering how other projects have docs in source control, and a doc fix is just like a code fix. We should get to that point with Camel someday I hope.
dkulp:1346211162:2012-08-29T11:32:42.014+0000:1346211162:2012-08-29T11:32:42.014+0000:Claus,

We could add a ""Add Comment"" option to the bottom.   CXF does that.

davsclaus:1346211535:2012-08-29T11:38:55.030+0000:1346211535:2012-08-29T11:38:55.030+0000:The cwiki pages directly has this functionality, eg see this page
https://cwiki.apache.org/confluence/display/CAMEL/Aggregate+Example

Posting on the mailinglist, or JIRA ticket is just much higher visibility to the team, and much greater chance to get noticed and fixed. And this works.

I just tried on CXF on this page
http://cxf.apache.org/docs/how-do-i-develop-a-client.html

Clicking the add comment (the link is hardly noticeable) gives me an error page
https://cwiki.apache.org/confluence/pages/viewpage.action?pageId=59871?showComments=true&showCommentArea=true#addcomment


Page Not Found
The page you were trying to reach could not be found. This could be because:

The page does not exist.
The page exists, but you do not have permission to view it.

davsclaus:1346211887:2012-08-29T11:44:47.815+0000:1346211887:2012-08-29T11:44:47.815+0000:Daniel, on CXF, how do you guys get notified about a new comment? And how often is it used?
I guess as its similar to how the link to (edit page) works, it would possible be somewhat easy to add a (add comment) link as you do on CXF. We could then do that for Camel as well. 

dkulp:1346213004:2012-08-29T12:03:24.700+0000:1346213004:2012-08-29T12:03:24.700+0000:Claus,

I'll need to look at the comment link in the docs section.  Strange.   Seems to work OK from the root (cxf.apache.org), just not from docs.  Wonder if the last JIRA update broke something.

Anyway, the notifications go to the commits list just like changes to the page content.


davsclaus:1346213219:2012-08-29T12:06:59.781+0000:1346213219:2012-08-29T12:06:59.781+0000:Ah that is good to know so the comments gets awareness since we see those mails on the commits list.

If thats the case, we could add a similar link to Camel since CXF already do it. As after all we are a sister projects.
dkulp:1346213401:2012-08-29T12:10:01.813+0000:1346213401:2012-08-29T12:10:01.813+0000:
I'll try adding it once I figure out what is wrong with the CXF links...  Only some are not working (you just managed to find one of them).   I don't want a propagate a bug to the Camel site.  :-)
dkulp:1346224325:2012-08-29T15:12:05.658+0000:1346224325:2012-08-29T15:12:05.658+0000:
The comment links seem to have issues with pages that have special chars in the name (like the ""?"" at the end of ""How do I develop a client?"" for the page you sent).     I've updated the template for CXF to change how the link is generated to match how the edit link is created (generic url using the page Id) and that seems to work better.    I'll get this added to Camel as well.


dkulp:1346227637:2012-08-29T16:07:17.993+0000:1346227637:2012-08-29T16:07:17.993+0000:
There is now an ""add comment""  link at the bottom of every page on the Camel site.   That can be used to report any issues, comments, suggestions."
0,CAMEL-5546,Improvement,Minor,2.10.0,2.11.0,"
None
",Resolved,Fixed,2.11.0,Willem Jiang,Andrew Wheat,0,2,2012-08-29 08:29:08+00:00,2012-09-10 13:55:45+00:00,"The current structure of the ZooKeeperRoutePolicy does not allow the master election to be re-used.


Extracting the master election to a separate top-level class with a suitable, simple API;



public boolean isMaster() { ... } 



would make re-using the election for things that are not a route easier.


The election constructor then takes the same parameters as the existing ZookeeperRoutePolicy, and the new ZooKeeperRoutePolicy would take an election instance.","candle:1346381956:2012-08-31T10:59:16.204+0000:1346381956:2012-08-31T10:59:16.204+0000:Quite a large diff; I have the changes in several git commits (based on the github mirror of camel) that I can make public if that is a better or easier way of integrating the changes.
njiang:1347256545:2012-09-10T13:55:45.213+0000:1347256545:2012-09-10T13:55:45.213+0000:Applied patch into trunk with thanks to Andrew."
0,CAMEL-5545,Improvement,Major,2.10.0,None,"
None
",Resolved,Fixed,"2.10.2, 2.11.0",Unassigned,Rich Newcomb,0,2,2012-08-29 02:14:51+00:00,2012-08-31 13:29:55+00:00,"Enhance the XMLSecurity component to enable access of a private key (for decryption) from a Java key store using a password that is unique to the key, and different than the key store password.


The likely solution is to allow an optional 'keyPassword' parameter in the XMLSecurity data format.


A description of the issue in context is here :
http://camel.465427.n5.nabble.com/XMLSecurity-key-recovery-fails-when-keystore-and-key-use-different-passwords-td5718094.html","rnewcomb:1346187427:2012-08-29T04:57:07.680+0000:1346187427:2012-08-29T04:57:07.680+0000:Patch to allow retrieval of a password protected key for asymmetric decryption.  With this patch, a keyPassword value can be provided as part of the secureXML data format processor.

Note:  place the recipient-with-key-pass.ks file into $XMLSecurity/src/test/resources
davsclaus:1346200348:2012-08-29T08:32:28.520+0000:1346200348:2012-08-29T08:32:28.520+0000:Thanks Rich for the patch.

Do you mind updating the documentation at
http://camel.apache.org/xmlsecurity-dataformat.html

I will backport it to 2.10.2 as well to get.
davsclaus:1346200750:2012-08-29T08:39:10.202+0000:1346200750:2012-08-29T08:39:10.202+0000:Patch applied to trunk and 2.10 branch.

Rich feel free to update the docs, and mark the option to be included from Camel 2.10.2.
rnewcomb:1346223686:2012-08-29T15:01:26.056+0000:1346223686:2012-08-29T15:01:26.056+0000:The XMLSecurity data format wiki page and the 2.11.0 release notes are updated."
0,CAMEL-5544,Improvement,Minor,2.10.0,2.11.0,"
None
",Resolved,Fixed,2.11.0,Claus Ibsen,Andrew Wheat,0,2,2012-08-28 12:04:53+00:00,2012-08-30 08:57:53+00:00,"The only exceptions that are thrown by the constructor of the ZooKeeperRoutePolicy are thrown by the requirement to make the node name more pretty - adding the hostname to the created zookeeper node.


This exception is fairly unlikely to happen and therefore can be caught closer to the cause, logging a warning and using a default hostname.


This would clean up the API by avoiding throwing any exceptions.","davsclaus:1346213103:2012-08-29T12:05:03.692+0000:1346213103:2012-08-29T12:05:03.692+0000:Thanks for the patch.

I had to fix the code to pass the checkstyle check. You can read how to run that test here
http://camel.apache.org/building.html

Also we use slf4j api for logging, and the support class for route policy already got a logger, so I polished that part as well.
Also instead of using string format, I use the logging api directly using its {} placeholders. (Was already wrong in the src)
davsclaus:1346213130:2012-08-29T12:05:30.326+0000:1346213130:2012-08-29T12:05:30.326+0000:Only on trunk to keep API stable in 2.10.x branch.
candle:1346288273:2012-08-30T08:57:53.239+0000:1346288273:2012-08-30T08:57:53.239+0000:I had spotted the non-standard logging, but decided to keep the diff small so that it was easier to see what had been changed."
0,CAMEL-5513,Improvement,Minor,2.10.0,"2.10.1, 2.11.0","
None
",Resolved,Fixed,"2.10.1, 2.11.0",Claus Ibsen,Claus Ibsen,0,1,2012-08-16 07:57:14+00:00,2012-08-16 08:30:27+00:00,Some people may write zero files and want them to be accepted.,"davsclaus:1345077027:2012-08-16T08:30:27.559+0000:1345077027:2012-08-16T08:30:27.559+0000:There is a readLockMinLength option now, you can set it to 0 to accept zero length files. Updated wiki docs as well."
